index,locationId,locationName,publicLocationName,latitude,longitude,currentTime,isDaytime,relativeHumidity,uvIndex,thunderstormProbability,cloudCover,timeZone_id,weatherCondition_iconBaseUri,weatherCondition_description_text,weatherCondition_description_languageCode,weatherCondition_type,temperature_degrees,temperature_unit,feelsLikeTemperature_degrees,feelsLikeTemperature_unit,dewPoint_degrees,dewPoint_unit,heatIndex_degrees,heatIndex_unit,windChill_degrees,windChill_unit,precipitation_probability_percent,precipitation_probability_type,precipitation_snowQpf_quantity,precipitation_snowQpf_unit,precipitation_qpf_quantity,precipitation_qpf_unit,airPressure_meanSeaLevelMillibars,wind_direction_degrees,wind_direction_cardinal,wind_speed_value,wind_speed_unit,wind_gust_value,wind_gust_unit,visibility_distance,visibility_unit,currentConditionsHistory_temperatureChange_degrees,currentConditionsHistory_temperatureChange_unit,currentConditionsHistory_maxTemperature_degrees,currentConditionsHistory_maxTemperature_unit,currentConditionsHistory_minTemperature_degrees,currentConditionsHistory_minTemperature_unit,currentConditionsHistory_snowQpf_quantity,currentConditionsHistory_snowQpf_unit,currentConditionsHistory_qpf_quantity,currentConditionsHistory_qpf_unit,error_code,error_message,error_status,dateTimeLocalFetch,time
868,84195,"Salakham Secondary School - Hadxaifong District, Vientiane Capital","Salakham Secondary School - Hadxaifong District, Vientiane Capital",17.880817,102.648658,2025-06-21T17:00:11.291446130Z,0.0,88.0,0.0,30.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/drizzle,Light rain,en,LIGHT_RAIN,26.2,CELSIUS,29.7,CELSIUS,24.1,CELSIUS,29.7,CELSIUS,26.2,CELSIUS,50.0,RAIN,0.0,MILLIMETERS,1.8212,MILLIMETERS,1007.9,25.0,NORTH_NORTHEAST,3.0,KILOMETERS_PER_HOUR,10.0,KILOMETERS_PER_HOUR,13.0,KILOMETERS,-1.0,CELSIUS,30.8,CELSIUS,24.4,CELSIUS,0.0,MILLIMETERS,27.7064,MILLIMETERS,,,,2025-06-22 00:00:07.013000+07:00,0000
1079,90402,"Sathit Secondary School - Xaythani, Vientiane Capital ມັດທະຍົມ ສາທິດ","Sathit Secondary School - Xaythani, Vientiane Capital ມັດທະຍົມ ສາທິດ",18.035248,102.63994,2025-06-21T17:00:12.681957065Z,0.0,85.0,0.0,20.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/showers,Rain,en,RAIN,26.4,CELSIUS,29.8,CELSIUS,23.7,CELSIUS,29.8,CELSIUS,26.4,CELSIUS,55.0,RAIN,0.0,MILLIMETERS,3.3096,MILLIMETERS,1008.0,0.0,NORTH,3.0,KILOMETERS_PER_HOUR,10.0,KILOMETERS_PER_HOUR,10.0,KILOMETERS,-0.5,CELSIUS,29.9,CELSIUS,24.0,CELSIUS,0.0,MILLIMETERS,32.8702,MILLIMETERS,,,,2025-06-22 00:00:07.013000+07:00,0000
1080,90411,d83bda1bc98c Phongsaly - Phongsaly,d83bda1bc98c Phongsaly - Phongsaly,21.695,102.085,2025-06-21T17:00:14.018891740Z,0.0,100.0,0.0,10.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/drizzle,Light rain,en,LIGHT_RAIN,19.9,CELSIUS,24.0,CELSIUS,19.9,CELSIUS,24.0,CELSIUS,19.9,CELSIUS,40.0,RAIN,0.0,MILLIMETERS,1.0643,MILLIMETERS,1008.15,90.0,EAST,2.0,KILOMETERS_PER_HOUR,2.0,KILOMETERS_PER_HOUR,5.0,KILOMETERS,-2.8,CELSIUS,22.9,CELSIUS,19.7,CELSIUS,0.0,MILLIMETERS,36.3855,MILLIMETERS,,,,2025-06-22 00:00:07.013000+07:00,0000
1081,90412,May - Phongsaly,May - Phongsaly,21.172583,102.722705,2025-06-21T17:00:15.367940282Z,0.0,92.0,0.0,10.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/drizzle,Light rain,en,LIGHT_RAIN,20.0,CELSIUS,22.9,CELSIUS,18.7,CELSIUS,22.9,CELSIUS,20.0,CELSIUS,25.0,RAIN,0.0,MILLIMETERS,0.2997,MILLIMETERS,1008.57,90.0,EAST,2.0,KILOMETERS_PER_HOUR,2.0,KILOMETERS_PER_HOUR,14.0,KILOMETERS,-2.0,CELSIUS,22.8,CELSIUS,19.4,CELSIUS,0.0,MILLIMETERS,18.697,MILLIMETERS,,,,2025-06-22 00:00:07.013000+07:00,0000
1082,90413,"Natoon Secondary School - Khua, Phongsaly ມັດທະຍົມສົມບູນ ນາຕູ່ນ","Natoon Secondary School - Khua, Phongsaly ມັດທະຍົມສົມບູນ ນາຕູ່ນ",21.078865,102.505833,2025-06-21T17:00:16.713057917Z,0.0,97.0,0.0,10.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/drizzle,Light rain,en,LIGHT_RAIN,19.6,CELSIUS,22.4,CELSIUS,19.4,CELSIUS,22.4,CELSIUS,19.6,CELSIUS,40.0,RAIN,0.0,MILLIMETERS,0.6198,MILLIMETERS,1007.9,135.0,SOUTHEAST,2.0,KILOMETERS_PER_HOUR,2.0,KILOMETERS_PER_HOUR,8.0,KILOMETERS,-1.7,CELSIUS,23.8,CELSIUS,19.5,CELSIUS,0.0,MILLIMETERS,21.1939,MILLIMETERS,,,,2025-06-22 00:00:07.013000+07:00,0000
1083,90414,"Naxay Secondary School - Samphanh, Phongsaly ມັດທະຍົມສົມບູນ ນາໄຊ","Naxay Secondary School - Samphanh, Phongsaly ມັດທະຍົມສົມບູນ ນາໄຊ",21.346014,102.349329,2025-06-21T17:00:18.012271181Z,0.0,100.0,0.0,20.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/drizzle,Light rain,en,LIGHT_RAIN,10.5,CELSIUS,10.5,CELSIUS,10.5,CELSIUS,10.5,CELSIUS,10.5,CELSIUS,25.0,RAIN,0.0,MILLIMETERS,0.3962,MILLIMETERS,1008.54,135.0,SOUTHEAST,2.0,KILOMETERS_PER_HOUR,2.0,KILOMETERS_PER_HOUR,5.0,KILOMETERS,-2.3,CELSIUS,12.8,CELSIUS,9.6,CELSIUS,0.0,MILLIMETERS,32.1537,MILLIMETERS,,,,2025-06-22 00:00:07.013000+07:00,0000
1084,90421,"Sing Secondary School - Sing, LuangNamtha ມັດທະຍົມສົມບູນ ເມືອງສິງ","Sing Secondary School - Sing, LuangNamtha ມັດທະຍົມສົມບູນ ເມືອງສິງ",21.190223,101.144937,2025-06-21T17:00:19.411112861Z,0.0,95.0,0.0,10.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/drizzle,Light rain,en,LIGHT_RAIN,22.1,CELSIUS,24.6,CELSIUS,21.3,CELSIUS,24.6,CELSIUS,22.1,CELSIUS,35.0,RAIN,0.0,MILLIMETERS,0.4877,MILLIMETERS,1008.0,270.0,WEST,2.0,KILOMETERS_PER_HOUR,3.0,KILOMETERS_PER_HOUR,10.0,KILOMETERS,-0.7000000000000001,CELSIUS,26.7,CELSIUS,22.1,CELSIUS,0.0,MILLIMETERS,12.746,MILLIMETERS,,,,2025-06-22 00:00:07.013000+07:00,0000
1085,90424,"La Secondary School - La, Oudomxai ມັດທະຍົມສົມບູນ ເມືອງຫລາ","La Secondary School - La, Oudomxai ມັດທະຍົມສົມບູນ ເມືອງຫລາ",20.870865,102.110246,2025-06-21T17:00:20.954673539Z,0.0,97.0,0.0,10.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/drizzle,Light rain,en,LIGHT_RAIN,20.2,CELSIUS,23.0,CELSIUS,20.0,CELSIUS,23.0,CELSIUS,20.2,CELSIUS,40.0,RAIN,0.0,MILLIMETERS,0.6198,MILLIMETERS,1007.9,135.0,SOUTHEAST,2.0,KILOMETERS_PER_HOUR,2.0,KILOMETERS_PER_HOUR,8.0,KILOMETERS,-1.8,CELSIUS,24.5,CELSIUS,20.2,CELSIUS,0.0,MILLIMETERS,21.1939,MILLIMETERS,,,,2025-06-22 00:00:07.013000+07:00,0000
1086,90425,"Namor Secondary School - Namor, Oudomxay ມັດທະຍົມ ເມືອງນາໝໍ້","Namor Secondary School - Namor, Oudomxay ມັດທະຍົມ ເມືອງນາໝໍ້",20.914061,101.764456,2025-06-21T17:00:22.280447356Z,0.0,95.0,0.0,20.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/drizzle,Light rain,en,LIGHT_RAIN,20.6,CELSIUS,23.2,CELSIUS,19.7,CELSIUS,23.2,CELSIUS,20.6,CELSIUS,35.0,RAIN,0.0,MILLIMETERS,0.3683,MILLIMETERS,1008.0,180.0,SOUTH,3.0,KILOMETERS_PER_HOUR,6.0,KILOMETERS_PER_HOUR,11.0,KILOMETERS,-0.5,CELSIUS,25.0,CELSIUS,20.4,CELSIUS,0.0,MILLIMETERS,16.7131,MILLIMETERS,,,,2025-06-22 00:00:07.013000+07:00,0000
1087,90426,Nga - Oudomxai,Nga - Oudomxai,20.282849,101.973769,2025-06-21T17:00:23.579214726Z,0.0,91.0,0.0,10.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,24.7,CELSIUS,27.1,CELSIUS,23.2,CELSIUS,27.1,CELSIUS,24.7,CELSIUS,25.0,RAIN,0.0,MILLIMETERS,0.3912,MILLIMETERS,1007.41,225.0,SOUTHWEST,2.0,KILOMETERS_PER_HOUR,5.0,KILOMETERS_PER_HOUR,14.0,KILOMETERS,-1.0,CELSIUS,28.7,CELSIUS,23.4,CELSIUS,0.0,MILLIMETERS,16.7161,MILLIMETERS,,,,2025-06-22 00:00:07.013000+07:00,0000
