index,locationId,locationName,publicLocationName,latitude,longitude,currentTime,isDaytime,relativeHumidity,uvIndex,thunderstormProbability,cloudCover,timeZone_id,weatherCondition_iconBaseUri,weatherCondition_description_text,weatherCondition_description_languageCode,weatherCondition_type,temperature_degrees,temperature_unit,feelsLikeTemperature_degrees,feelsLikeTemperature_unit,dewPoint_degrees,dewPoint_unit,heatIndex_degrees,heatIndex_unit,windChill_degrees,windChill_unit,precipitation_probability_percent,precipitation_probability_type,precipitation_snowQpf_quantity,precipitation_snowQpf_unit,precipitation_qpf_quantity,precipitation_qpf_unit,airPressure_meanSeaLevelMillibars,wind_direction_degrees,wind_direction_cardinal,wind_speed_value,wind_speed_unit,wind_gust_value,wind_gust_unit,visibility_distance,visibility_unit,currentConditionsHistory_temperatureChange_degrees,currentConditionsHistory_temperatureChange_unit,currentConditionsHistory_maxTemperature_degrees,currentConditionsHistory_maxTemperature_unit,currentConditionsHistory_minTemperature_degrees,currentConditionsHistory_minTemperature_unit,currentConditionsHistory_snowQpf_quantity,currentConditionsHistory_snowQpf_unit,currentConditionsHistory_qpf_quantity,currentConditionsHistory_qpf_unit,error_code,error_message,error_status,dateTimeLocalFetch,time
1091,90426,Nga - Oudomxai,Nga - Oudomxai,20.282849,101.973769,2025-06-20T17:00:25.404290153Z,0.0,87.0,0.0,20.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,25.7,CELSIUS,28.3,CELSIUS,23.3,CELSIUS,28.3,CELSIUS,25.7,CELSIUS,20.0,RAIN,0.0,MILLIMETERS,0.0,MILLIMETERS,1007.21,225.0,SOUTHWEST,3.0,KILOMETERS_PER_HOUR,10.0,KILOMETERS_PER_HOUR,16.0,KILOMETERS,0.9,CELSIUS,31.3,CELSIUS,24.7,CELSIUS,0.0,MILLIMETERS,9.261,MILLIMETERS,,,,2025-06-21 00:00:08.178000+07:00,0000
1092,90427,Beng - Oudomxai,Beng - Oudomxai,20.296295,101.639666,2025-06-20T17:00:26.710362211Z,0.0,93.0,0.0,10.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,23.3,CELSIUS,25.6,CELSIUS,22.0,CELSIUS,25.6,CELSIUS,23.3,CELSIUS,20.0,RAIN,0.0,MILLIMETERS,0.050800000000000005,MILLIMETERS,1006.58,180.0,SOUTH,5.0,KILOMETERS_PER_HOUR,10.0,KILOMETERS_PER_HOUR,13.0,KILOMETERS,-0.1,CELSIUS,30.6,CELSIUS,23.0,CELSIUS,0.0,MILLIMETERS,1.6334,MILLIMETERS,,,,2025-06-21 00:00:08.178000+07:00,0000
1093,90430,"Nampook Secondary School - Huoixai, Bokeo ມັດທະຍົມສົມບູນ ນ້ຳປຸກ","Nampook Secondary School - Huoixai, Bokeo ມັດທະຍົມສົມບູນ ນ້ຳປຸກ",20.217811,100.565439,2025-06-20T17:00:28.028906226Z,0.0,92.0,0.0,10.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/drizzle,Light rain,en,LIGHT_RAIN,25.3,CELSIUS,28.4,CELSIUS,24.0,CELSIUS,28.4,CELSIUS,25.3,CELSIUS,50.0,RAIN,0.0,MILLIMETERS,1.2192,MILLIMETERS,1006.0,270.0,WEST,2.0,KILOMETERS_PER_HOUR,3.0,KILOMETERS_PER_HOUR,11.0,KILOMETERS,-0.4,CELSIUS,32.6,CELSIUS,24.9,CELSIUS,0.0,MILLIMETERS,6.175,MILLIMETERS,,,,2025-06-21 00:00:08.178000+07:00,0000
1094,90432,Meung - Bokeo,Meung - Bokeo,20.565749,100.592003,2025-06-20T17:00:29.406795664Z,0.0,90.0,0.0,0.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,21.6,CELSIUS,24.0,CELSIUS,20.1,CELSIUS,24.0,CELSIUS,21.6,CELSIUS,10.0,RAIN,0.0,MILLIMETERS,0.0,MILLIMETERS,1006.1,180.0,SOUTH,3.0,KILOMETERS_PER_HOUR,6.0,KILOMETERS_PER_HOUR,14.0,KILOMETERS,0.2,CELSIUS,27.8,CELSIUS,21.1,CELSIUS,0.0,MILLIMETERS,2.0042,MILLIMETERS,,,,2025-06-21 00:00:08.178000+07:00,0000
1095,90433,Pha Oudom - Bokeo,Pha Oudom - Bokeo,20.086216,100.831707,2025-06-20T17:00:30.723876457Z,0.0,95.0,0.0,10.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/drizzle,Light rain,en,LIGHT_RAIN,19.2,CELSIUS,21.6,CELSIUS,18.5,CELSIUS,21.6,CELSIUS,19.2,CELSIUS,75.0,RAIN,0.0,MILLIMETERS,1.8313000000000001,MILLIMETERS,1007.21,158.0,SOUTH_SOUTHEAST,3.0,KILOMETERS_PER_HOUR,6.0,KILOMETERS_PER_HOUR,8.0,KILOMETERS,-0.4,CELSIUS,27.1,CELSIUS,19.2,CELSIUS,0.0,MILLIMETERS,6.4797,MILLIMETERS,,,,2025-06-21 00:00:08.178000+07:00,0000
1096,90435,"Santiphab Secondary School - Luangprabang, Luangprabang ມັດທະຍົມ ສັນຕິພາບ","Santiphab Secondary School - Luangprabang, Luangprabang ມັດທະຍົມ ສັນຕິພາບ",19.880332,102.139832,2025-06-20T17:00:32.032641467Z,0.0,88.0,0.0,20.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,26.3,CELSIUS,29.8,CELSIUS,24.0,CELSIUS,29.8,CELSIUS,26.3,CELSIUS,20.0,RAIN,0.0,MILLIMETERS,0.0,MILLIMETERS,1006.73,180.0,SOUTH,0.0,KILOMETERS_PER_HOUR,3.0,KILOMETERS_PER_HOUR,16.0,KILOMETERS,2.1,CELSIUS,31.6,CELSIUS,24.2,CELSIUS,0.0,MILLIMETERS,5.6567,MILLIMETERS,,,,2025-06-21 00:00:08.178000+07:00,0000
1097,90437,"PakXeng Secondary School - PakXeng, Luangprabang ມັດທະຍົມສົມບູນ ປາກແຊງ","PakXeng Secondary School - PakXeng, Luangprabang ມັດທະຍົມສົມບູນ ປາກແຊງ",20.174492,102.675657,2025-06-20T17:00:33.290493496Z,0.0,94.0,0.0,20.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,19.6,CELSIUS,22.0,CELSIUS,18.6,CELSIUS,22.0,CELSIUS,19.6,CELSIUS,20.0,RAIN,0.0,MILLIMETERS,0.0,MILLIMETERS,1007.89,155.0,SOUTH_SOUTHEAST,3.0,KILOMETERS_PER_HOUR,5.0,KILOMETERS_PER_HOUR,11.0,KILOMETERS,1.4,CELSIUS,25.1,CELSIUS,18.2,CELSIUS,0.0,MILLIMETERS,15.2274,MILLIMETERS,,,,2025-06-21 00:00:08.178000+07:00,0000
1098,90438,"Phonxay Secpondary School - Phonxay, Luangprabang ມັດທະຍົມສົມບູນ ເມືອງໂພນໄຊ","Phonxay Secpondary School - Phonxay, Luangprabang ມັດທະຍົມສົມບູນ ເມືອງໂພນໄຊ",19.958916,102.572347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.0,Information is not supported for this location. Please try a different location.,NOT_FOUND,2025-06-21 00:00:08.178000+07:00,0000
1099,90440,"Vangxieng Secondary School - Phonthong, Luangprabang ມັດທະຍົມ ວັງຊຽງ","Vangxieng Secondary School - Phonthong, Luangprabang ມັດທະຍົມ ວັງຊຽງ",20.737745,103.073231,2025-06-20T17:00:35.838070663Z,0.0,90.0,0.0,20.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,22.5,CELSIUS,24.7,CELSIUS,20.6,CELSIUS,24.7,CELSIUS,22.5,CELSIUS,20.0,RAIN,0.0,MILLIMETERS,0.0,MILLIMETERS,1008.27,155.0,SOUTH_SOUTHEAST,3.0,KILOMETERS_PER_HOUR,8.0,KILOMETERS_PER_HOUR,14.0,KILOMETERS,0.6000000000000001,CELSIUS,27.3,CELSIUS,20.8,CELSIUS,0.0,MILLIMETERS,11.8796,MILLIMETERS,,,,2025-06-21 00:00:08.178000+07:00,0000
1100,90441,"Kiwkachum Secondary School - XiengNgeun, Luangprabang ມັດທະຍົມ ກິ່ວກະຈຳ","Kiwkachum Secondary School - XiengNgeun, Luangprabang ມັດທະຍົມ ກິ່ວກະຈຳ",19.555,102.234,2025-06-20T17:00:37.123798294Z,0.0,94.0,0.0,20.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,22.6,CELSIUS,25.5,CELSIUS,21.7,CELSIUS,25.5,CELSIUS,22.6,CELSIUS,25.0,RAIN,0.0,MILLIMETERS,0.0,MILLIMETERS,1008.94,180.0,SOUTH,5.0,KILOMETERS_PER_HOUR,14.0,KILOMETERS_PER_HOUR,11.0,KILOMETERS,2.0,CELSIUS,29.0,CELSIUS,20.6,CELSIUS,0.0,MILLIMETERS,4.7015,MILLIMETERS,,,,2025-06-21 00:00:08.178000+07:00,0000
1101,90442,"Nan Secondary School - Nan, Luangprabang ມັດທະຍົມ ເມືອງນານ","Nan Secondary School - Nan, Luangprabang ມັດທະຍົມ ເມືອງນານ",19.498539,101.883867,2025-06-20T17:00:38.402064309Z,0.0,95.0,0.0,0.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,19.8,CELSIUS,22.3,CELSIUS,19.0,CELSIUS,22.3,CELSIUS,19.8,CELSIUS,10.0,RAIN,0.0,MILLIMETERS,0.188,MILLIMETERS,1007.4,203.0,SOUTH_SOUTHWEST,3.0,KILOMETERS_PER_HOUR,6.0,KILOMETERS_PER_HOUR,10.0,KILOMETERS,0.0,CELSIUS,25.6,CELSIUS,19.4,CELSIUS,0.0,MILLIMETERS,5.2123,MILLIMETERS,,,,2025-06-21 00:00:08.178000+07:00,0000
1102,90447,Xamneua - Houaphan,Xamneua - Houaphan,20.413807,104.050733,2025-06-20T17:00:39.730820290Z,0.0,94.0,0.0,20.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,22.2,CELSIUS,24.7,CELSIUS,21.1,CELSIUS,24.7,CELSIUS,22.2,CELSIUS,20.0,RAIN,0.0,MILLIMETERS,0.0,MILLIMETERS,1008.23,245.0,WEST_SOUTHWEST,3.0,KILOMETERS_PER_HOUR,8.0,KILOMETERS_PER_HOUR,13.0,KILOMETERS,1.4,CELSIUS,30.8,CELSIUS,20.8,CELSIUS,0.0,MILLIMETERS,3.9598,MILLIMETERS,,,,2025-06-21 00:00:08.178000+07:00,0000
1103,90449,"BouamNgam Secondary School - Huameuang, Houaphan  ມັດທະຍົມ ບວມງາມ","BouamNgam Secondary School - Huameuang, Houaphan  ມັດທະຍົມ ບວມງາມ",20.199501,103.875166,2025-06-20T17:00:41.032285117Z,0.0,93.0,0.0,20.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,20.8,CELSIUS,23.6,CELSIUS,19.7,CELSIUS,23.6,CELSIUS,20.8,CELSIUS,25.0,RAIN,0.0,MILLIMETERS,0.0,MILLIMETERS,1009.14,180.0,SOUTH,2.0,KILOMETERS_PER_HOUR,2.0,KILOMETERS_PER_HOUR,13.0,KILOMETERS,2.1,CELSIUS,28.3,CELSIUS,18.7,CELSIUS,0.0,MILLIMETERS,4.9808,MILLIMETERS,,,,2025-06-21 00:00:08.178000+07:00,0000
1104,90450,Xamtay - Houaphan,Xamtay - Houaphan,19.999194,104.64011,2025-06-20T17:00:42.339693223Z,0.0,89.0,0.0,10.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,21.6,CELSIUS,23.8,CELSIUS,19.6,CELSIUS,23.8,CELSIUS,21.6,CELSIUS,20.0,RAIN,0.0,MILLIMETERS,0.0,MILLIMETERS,1008.59,225.0,SOUTHWEST,3.0,KILOMETERS_PER_HOUR,10.0,KILOMETERS_PER_HOUR,16.0,KILOMETERS,2.1,CELSIUS,29.4,CELSIUS,19.5,CELSIUS,0.0,MILLIMETERS,2.2022,MILLIMETERS,,,,2025-06-21 00:00:08.178000+07:00,0000
1105,90451,"Add Secondary School - Add, Houaphan ມັດທະຍົມ ແອດ","Add Secondary School - Add, Houaphan ມັດທະຍົມ ແອດ",20.820542,104.004618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.0,Information is not supported for this location. Please try a different location.,NOT_FOUND,2025-06-21 00:00:08.178000+07:00,0000
1106,90452,Xon - Houaphan,Xon - Houaphan,20.466813,103.34797,2025-06-20T17:00:44.929891218Z,0.0,93.0,0.0,20.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,18.2,CELSIUS,21.0,CELSIUS,17.1,CELSIUS,21.0,CELSIUS,18.2,CELSIUS,25.0,RAIN,0.0,MILLIMETERS,0.0,MILLIMETERS,1009.14,180.0,SOUTH,2.0,KILOMETERS_PER_HOUR,2.0,KILOMETERS_PER_HOUR,13.0,KILOMETERS,2.1,CELSIUS,25.8,CELSIUS,16.1,CELSIUS,0.0,MILLIMETERS,4.9808,MILLIMETERS,,,,2025-06-21 00:00:08.178000+07:00,0000
1107,90453,Xiengkhor - Houaphan,Xiengkhor - Houaphan,20.813892,104.146676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.0,Information is not supported for this location. Please try a different location.,NOT_FOUND,2025-06-21 00:00:08.178000+07:00,0000
1108,90455,"Sopbao Secondary School - Sopbao, Houaphan ມັດທະຍົມ ສົບເບົາ","Sopbao Secondary School - Sopbao, Houaphan ມັດທະຍົມ ສົບເບົາ",20.710206,104.384946,2025-06-20T17:00:47.459227251Z,0.0,94.0,0.0,20.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,18.3,CELSIUS,20.8,CELSIUS,17.2,CELSIUS,20.8,CELSIUS,18.3,CELSIUS,20.0,RAIN,0.0,MILLIMETERS,0.0,MILLIMETERS,1008.23,245.0,WEST_SOUTHWEST,3.0,KILOMETERS_PER_HOUR,8.0,KILOMETERS_PER_HOUR,13.0,KILOMETERS,1.4,CELSIUS,26.9,CELSIUS,16.9,CELSIUS,0.0,MILLIMETERS,3.9598,MILLIMETERS,,,,2025-06-21 00:00:08.178000+07:00,0000
1109,90456,"Kuan Secondary School - Kuan, Houaphan ມັດທະຍົມສົມບູນ ກັວນ","Kuan Secondary School - Kuan, Houaphan ມັດທະຍົມສົມບູນ ກັວນ",19.835863,104.561303,2025-06-20T17:00:48.739378506Z,0.0,89.0,0.0,10.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,22.9,CELSIUS,25.1,CELSIUS,20.9,CELSIUS,25.1,CELSIUS,22.9,CELSIUS,20.0,RAIN,0.0,MILLIMETERS,0.0,MILLIMETERS,1008.59,225.0,SOUTHWEST,3.0,KILOMETERS_PER_HOUR,10.0,KILOMETERS_PER_HOUR,16.0,KILOMETERS,2.1,CELSIUS,30.7,CELSIUS,20.8,CELSIUS,0.0,MILLIMETERS,2.2022,MILLIMETERS,,,,2025-06-21 00:00:08.178000+07:00,0000
1110,90457,"Khob Secondary School - Khob, Xayabouli ມັດທະຍົມ ເມືອງຄອບ","Khob Secondary School - Khob, Xayabouli ມັດທະຍົມ ເມືອງຄອບ",19.699713,100.5572,2025-06-20T17:00:50.061483574Z,0.0,85.0,0.0,0.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,25.7,CELSIUS,28.5,CELSIUS,23.2,CELSIUS,28.5,CELSIUS,25.7,CELSIUS,10.0,RAIN,0.0,MILLIMETERS,0.0,MILLIMETERS,1006.85,158.0,SOUTH_SOUTHEAST,11.0,KILOMETERS_PER_HOUR,21.0,KILOMETERS_PER_HOUR,16.0,KILOMETERS,0.6000000000000001,CELSIUS,30.3,CELSIUS,24.4,CELSIUS,0.0,MILLIMETERS,0.5639000000000001,MILLIMETERS,,,,2025-06-21 00:00:08.178000+07:00,0000
1111,90458,"Hongsa Secondary School - Hongsa, Xaignabouly ມັດທະຍົມສົມບູນ ຫົງສາ","Hongsa Secondary School - Hongsa, Xaignabouly ມັດທະຍົມສົມບູນ ຫົງສາ",19.70693,101.342893,2025-06-20T17:00:51.372687916Z,0.0,95.0,0.0,0.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,21.1,CELSIUS,23.6,CELSIUS,20.3,CELSIUS,23.6,CELSIUS,21.1,CELSIUS,10.0,RAIN,0.0,MILLIMETERS,0.188,MILLIMETERS,1007.4,203.0,SOUTH_SOUTHWEST,3.0,KILOMETERS_PER_HOUR,6.0,KILOMETERS_PER_HOUR,10.0,KILOMETERS,0.0,CELSIUS,26.9,CELSIUS,20.7,CELSIUS,0.0,MILLIMETERS,5.2123,MILLIMETERS,,,,2025-06-21 00:00:08.178000+07:00,0000
1112,90459,Phiang - Xaignabouly,Phiang - Xaignabouly,19.094645,101.529558,2025-06-20T17:00:52.654506087Z,0.0,95.0,0.0,10.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/drizzle,Light rain,en,LIGHT_RAIN,24.9,CELSIUS,28.0,CELSIUS,23.7,CELSIUS,28.0,CELSIUS,24.9,CELSIUS,35.0,RAIN,0.0,MILLIMETERS,0.23620000000000002,MILLIMETERS,1007.07,158.0,SOUTH_SOUTHEAST,5.0,KILOMETERS_PER_HOUR,6.0,KILOMETERS_PER_HOUR,13.0,KILOMETERS,-0.8,CELSIUS,31.8,CELSIUS,23.8,CELSIUS,0.0,MILLIMETERS,2.5578,MILLIMETERS,,,,2025-06-21 00:00:08.178000+07:00,0000
