index,locationId,locationName,publicLocationName,latitude,longitude,currentTime,isDaytime,relativeHumidity,uvIndex,thunderstormProbability,cloudCover,timeZone_id,weatherCondition_iconBaseUri,weatherCondition_description_text,weatherCondition_description_languageCode,weatherCondition_type,temperature_degrees,temperature_unit,feelsLikeTemperature_degrees,feelsLikeTemperature_unit,dewPoint_degrees,dewPoint_unit,heatIndex_degrees,heatIndex_unit,windChill_degrees,windChill_unit,precipitation_probability_percent,precipitation_probability_type,precipitation_snowQpf_quantity,precipitation_snowQpf_unit,precipitation_qpf_quantity,precipitation_qpf_unit,airPressure_meanSeaLevelMillibars,wind_direction_degrees,wind_direction_cardinal,wind_speed_value,wind_speed_unit,wind_gust_value,wind_gust_unit,visibility_distance,visibility_unit,currentConditionsHistory_temperatureChange_degrees,currentConditionsHistory_temperatureChange_unit,currentConditionsHistory_maxTemperature_degrees,currentConditionsHistory_maxTemperature_unit,currentConditionsHistory_minTemperature_degrees,currentConditionsHistory_minTemperature_unit,currentConditionsHistory_snowQpf_quantity,currentConditionsHistory_snowQpf_unit,currentConditionsHistory_qpf_quantity,currentConditionsHistory_qpf_unit,error_code,error_message,error_status,dateTimeLocalFetch,time
860,84195,"Salakham Secondary School - Hadxaifong District, Vientiane Capital","Salakham Secondary School - Hadxaifong District, Vientiane Capital",17.880817,102.648658,2025-06-24T17:00:16.257130842Z,0.0,85.0,0.0,30.0,95.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/showers,Rain,en,RAIN,27.3,CELSIUS,31.7,CELSIUS,24.6,CELSIUS,31.7,CELSIUS,27.3,CELSIUS,55.0,RAIN,0.0,MILLIMETERS,0.5004000000000001,MILLIMETERS,1008.52,290.0,WEST_NORTHWEST,5.0,KILOMETERS_PER_HOUR,8.0,KILOMETERS_PER_HOUR,13.0,KILOMETERS,2.0,CELSIUS,32.8,CELSIUS,24.2,CELSIUS,0.0,MILLIMETERS,8.504,MILLIMETERS,,,,2025-06-25 00:00:12.017000+07:00,0000
1069,90402,"Sathit Secondary School - Xaythani, Vientiane Capital ມັດທະຍົມ ສາທິດ","Sathit Secondary School - Xaythani, Vientiane Capital ມັດທະຍົມ ສາທິດ",18.035248,102.63994,2025-06-24T17:00:17.577859891Z,0.0,80.0,0.0,40.0,95.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/showers,Rain,en,RAIN,27.4,CELSIUS,31.1,CELSIUS,23.6,CELSIUS,31.1,CELSIUS,27.4,CELSIUS,60.0,RAIN,0.0,MILLIMETERS,0.6960000000000001,MILLIMETERS,1008.81,285.0,WEST_NORTHWEST,6.0,KILOMETERS_PER_HOUR,11.0,KILOMETERS_PER_HOUR,16.0,KILOMETERS,2.4,CELSIUS,33.1,CELSIUS,24.6,CELSIUS,0.0,MILLIMETERS,8.6665,MILLIMETERS,,,,2025-06-25 00:00:12.017000+07:00,0000
1070,90411,d83bda1bc98c Phongsaly - Phongsaly,d83bda1bc98c Phongsaly - Phongsaly,21.695,102.085,2025-06-24T17:00:18.857325192Z,0.0,98.0,0.0,20.0,95.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,21.7,CELSIUS,24.4,CELSIUS,21.4,CELSIUS,24.4,CELSIUS,21.7,CELSIUS,25.0,RAIN,0.0,MILLIMETERS,0.040600000000000004,MILLIMETERS,1009.01,270.0,WEST,0.0,KILOMETERS_PER_HOUR,0.0,KILOMETERS_PER_HOUR,6.0,KILOMETERS,0.9,CELSIUS,28.9,CELSIUS,20.4,CELSIUS,0.0,MILLIMETERS,6.6979,MILLIMETERS,,,,2025-06-25 00:00:12.017000+07:00,0000
1071,90412,May - Phongsaly,May - Phongsaly,21.172583,102.722705,2025-06-24T17:00:20.128269250Z,0.0,83.0,0.0,30.0,87.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/mostly_cloudy_night,Mostly cloudy,en,MOSTLY_CLOUDY,22.3,CELSIUS,24.4,CELSIUS,19.1,CELSIUS,24.4,CELSIUS,22.3,CELSIUS,20.0,RAIN,0.0,MILLIMETERS,0.0,MILLIMETERS,1009.57,90.0,EAST,2.0,KILOMETERS_PER_HOUR,2.0,KILOMETERS_PER_HOUR,16.0,KILOMETERS,1.3,CELSIUS,27.8,CELSIUS,20.4,CELSIUS,0.0,MILLIMETERS,5.0547,MILLIMETERS,,,,2025-06-25 00:00:12.017000+07:00,0000
1072,90413,"Natoon Secondary School - Khua, Phongsaly ມັດທະຍົມສົມບູນ ນາຕູ່ນ","Natoon Secondary School - Khua, Phongsaly ມັດທະຍົມສົມບູນ ນາຕູ່ນ",21.078865,102.505833,2025-06-24T17:00:21.409685046Z,0.0,93.0,0.0,20.0,95.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,20.4,CELSIUS,22.8,CELSIUS,19.1,CELSIUS,22.8,CELSIUS,20.4,CELSIUS,25.0,RAIN,0.0,MILLIMETERS,0.09910000000000001,MILLIMETERS,1009.0,180.0,SOUTH,3.0,KILOMETERS_PER_HOUR,10.0,KILOMETERS_PER_HOUR,13.0,KILOMETERS,0.6000000000000001,CELSIUS,26.7,CELSIUS,19.7,CELSIUS,0.0,MILLIMETERS,3.8736,MILLIMETERS,,,,2025-06-25 00:00:12.017000+07:00,0000
1073,90414,"Naxay Secondary School - Samphanh, Phongsaly ມັດທະຍົມສົມບູນ ນາໄຊ","Naxay Secondary School - Samphanh, Phongsaly ມັດທະຍົມສົມບູນ ນາໄຊ",21.346014,102.349329,2025-06-24T17:00:22.703463100Z,0.0,100.0,0.0,20.0,95.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,11.9,CELSIUS,16.2,CELSIUS,11.9,CELSIUS,16.2,CELSIUS,11.9,CELSIUS,25.0,RAIN,0.0,MILLIMETERS,0.0,MILLIMETERS,1009.6,180.0,SOUTH,2.0,KILOMETERS_PER_HOUR,2.0,KILOMETERS_PER_HOUR,5.0,KILOMETERS,0.9,CELSIUS,17.4,CELSIUS,10.6,CELSIUS,0.0,MILLIMETERS,4.044,MILLIMETERS,,,,2025-06-25 00:00:12.017000+07:00,0000
1074,90415,Boon Neua - Phongsaly,Boon Neua - Phongsaly,21.656203,101.907985,2025-06-24T17:00:23.971159005Z,0.0,95.0,0.0,20.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,21.2,CELSIUS,24.2,CELSIUS,20.5,CELSIUS,24.2,CELSIUS,21.2,CELSIUS,20.0,RAIN,0.0,MILLIMETERS,0.09910000000000001,MILLIMETERS,1009.91,225.0,SOUTHWEST,3.0,KILOMETERS_PER_HOUR,6.0,KILOMETERS_PER_HOUR,11.0,KILOMETERS,-0.2,CELSIUS,27.8,CELSIUS,21.3,CELSIUS,0.0,MILLIMETERS,5.334,MILLIMETERS,,,,2025-06-25 00:00:12.017000+07:00,0000
1075,90421,"Sing Secondary School - Sing, LuangNamtha ມັດທະຍົມສົມບູນ ເມືອງສິງ","Sing Secondary School - Sing, LuangNamtha ມັດທະຍົມສົມບູນ ເມືອງສິງ",21.190223,101.144937,2025-06-24T17:00:25.220027478Z,0.0,95.0,0.0,20.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,21.7,CELSIUS,24.4,CELSIUS,20.7,CELSIUS,24.4,CELSIUS,21.7,CELSIUS,20.0,RAIN,0.0,MILLIMETERS,0.0635,MILLIMETERS,1009.0,180.0,SOUTH,3.0,KILOMETERS_PER_HOUR,3.0,KILOMETERS_PER_HOUR,11.0,KILOMETERS,0.0,CELSIUS,28.7,CELSIUS,21.7,CELSIUS,0.0,MILLIMETERS,3.4749,MILLIMETERS,,,,2025-06-25 00:00:12.017000+07:00,0000
1076,90424,"La Secondary School - La, Oudomxai ມັດທະຍົມສົມບູນ ເມືອງຫລາ","La Secondary School - La, Oudomxai ມັດທະຍົມສົມບູນ ເມືອງຫລາ",20.870865,102.110246,2025-06-24T17:00:26.506139969Z,0.0,93.0,0.0,20.0,95.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,21.0,CELSIUS,23.5,CELSIUS,19.8,CELSIUS,23.5,CELSIUS,21.0,CELSIUS,25.0,RAIN,0.0,MILLIMETERS,0.09910000000000001,MILLIMETERS,1009.0,180.0,SOUTH,3.0,KILOMETERS_PER_HOUR,10.0,KILOMETERS_PER_HOUR,13.0,KILOMETERS,0.5,CELSIUS,27.3,CELSIUS,20.3,CELSIUS,0.0,MILLIMETERS,3.8736,MILLIMETERS,,,,2025-06-25 00:00:12.017000+07:00,0000
1077,90425,"Namor Secondary School - Namor, Oudomxay ມັດທະຍົມ ເມືອງນາໝໍ້","Namor Secondary School - Namor, Oudomxay ມັດທະຍົມ ເມືອງນາໝໍ້",20.914061,101.764456,2025-06-24T17:00:27.801829470Z,0.0,95.0,0.0,0.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,20.5,CELSIUS,23.1,CELSIUS,19.5,CELSIUS,23.1,CELSIUS,20.5,CELSIUS,10.0,RAIN,0.0,MILLIMETERS,0.030500000000000003,MILLIMETERS,1008.97,180.0,SOUTH,5.0,KILOMETERS_PER_HOUR,6.0,KILOMETERS_PER_HOUR,11.0,KILOMETERS,-0.1,CELSIUS,27.8,CELSIUS,20.5,CELSIUS,0.0,MILLIMETERS,2.5198,MILLIMETERS,,,,2025-06-25 00:00:12.017000+07:00,0000
